plate,totalowed
MYSTORY,158.4
T801197C,158.38
T759292C,158.29000000000002
T800829C,158.25
T622970C,158.13
T790001C,158.12
T783017C,158.12
T752789C,158.01
T782409C,157.99
T749487C,157.86
6H41A,157.86
T778550C,157.77
T678347C,157.73000000000002
4F17J,157.71
T689819C,157.68
T735398C,157.60000000000002
T748466C,157.60000000000002
T764680C,157.6
T634415C,157.27
T713915C,157.23000000000002
T682785C,157.20999999999998
T789562C,157.07999999999998
T730511C,156.96
T682589C,156.95
5L36H,156.93
T666680C,156.81
T806098C,156.76
T753334C,156.43
T790912C,156.3
T784938C,156.28
T740879C,156.17000000000002
T625511C,155.97
T745264C,155.95
T808030C,155.86
T102202C,155.79
T762785C,155.78
T785316C,155.53
T764444C,155.43
T630596C,155.4
T789462C,155.39
T783627C,155.39
T738027C,155.26
1K43C,155.26
1K42J,155.26
T783033C,155.18
T490218C,155.14999999999998
T665640C,155.12
T507897C,155.01999999999998
T722584C,155.01
T799514C,155
T788555C,155
T793828C,155
T781545C,155
T796029C,155
T770866C,155
T692320C,155
T723643C,155
T795952C,155
T768187C,155
T807216C,155
CHIKAIMA,155
T675409C,155
T787325C,155
T674157C,155
T612385C,155
T751558C,155
1L98A,155
1L97J,155
7A55H,154.98000000000002
MKZ,154.89
T739844C,154.87
T800057C,154.87
T696390C,154.74
T745351C,154.61
T662903C,154.57999999999998
T777536C,154.48000000000002
T800167C,154.48000000000002
T770667C,154.48000000000002
T777673C,154.48000000000002
T784865C,154.48
T784704C,154.4
T775911C,154.4
T685617C,154.36
T788775C,154.22
6D36B,154.19
T794441C,154.12
EKALLAH,154.07
T737459C,153.97
T719361C,153.92
T738173C,153.82999999999998
SHEKNAH,153.72
T799038C,153.71
T807618C,153.7
T696315C,153.7
T713408C,153.67000000000002
T763192C,153.57
T718450C,153.57
T771016C,153.57
T755825C,153.44
T719277C,153.41
4A61C,153.41
OGRAXCJ,153.32
T735293C,153.32
T773611C,153.31
T741445C,153.29
T766456C,153.27999999999997
T708342C,153.27
T681307C,153.18
T789079C,153.18
T660021C,153.07
T780329C,153.01999999999998
T769247C,153.01999999999998
T661372C,153.01999999999998
T788558C,152.94
T666240C,152.93
9T32A,152.92
T806623C,152.89
T720439C,152.82999999999998
T740019C,152.79000000000002
T785414C,152.79
T715109C,152.79
T712295C,152.76
T743675C,152.7
T704830C,152.68
T780090C,152.66
T738908C,152.66
T750818C,152.63
T700167C,152.54
T735468C,152.42000000000002
T755573C,152.41
T788112C,152.4
T790053C,152.39999999999998
T679056C,152.37
T680135C,152.3
T675508C,152.28
T603949C,152.28
T756986C,152.28
T658257C,152.14999999999998
T779622C,152.14
T729333C,152.14
T652754C,152.11
T666456C,151.89000000000001
T765338C,151.89
T785360C,151.88
T797304C,151.88
T750172C,151.85
T691813C,151.81
T723923C,151.81
T666459C,151.76
T799628C,151.76
T797194C,151.76
T760784C,151.63
T668171C,151.59
T663416C,151.57999999999998
T101254C,151.51
T740061C,151.51
T796297C,151.5
T786370C,151.5
T775999C,151.5
T787477C,151.5
T786364C,151.5
T786360C,151.5
T776646C,151.5
T786292C,151.5
T787967C,151.5
T786363C,151.5
T786365C,151.5
T786367C,151.5
T793786C,151.5
T727564C,151.5
T786369C,151.5
T806276C,151.5
T787476C,151.5
T722719C,151.45999999999998
T689974C,151.43
CTG278,151.38
9F52C,151.38
T795027C,151.35
7A45H,151.34
T695804C,151.32999999999998
4B37A,151.32999999999998
T666556C,151.26
T807661C,151.24
T775105C,151.12
T728036C,151.07
T737571C,151.07
T739038C,151.07
2A16J,151.01
T661028C,150.99
T750050C,150.98000000000002
T714939C,150.94
T686429C,150.86
T761736C,150.86
T671176C,150.85000000000002
HUMZA24,150.82
T768866C,150.81
ARNULFO,150.73000000000002
T784923C,150.73000000000002
T669870C,150.73000000000002
T100701C,150.69
T779169C,150.69
T711440C,150.69
T693722C,150.69
T794037C,150.69
T789830C,150.63
T101627C,150.6
T787830C,150.6
N103165C,150.6
T769628C,150.56
T693520C,150.56
T719419C,150.55
T794539C,150.46
4H19A,150.45
4H20A,150.45
4H21A,150.45
T709227C,150.43
T728964C,150.43
T685327C,150.43
T788231C,150.43
T719834C,150.35999999999999
T102550C,150.34
T672009C,150.34
T802879C,150.34
T661272C,150.34
T778776C,150.33
T790446C,150.33
T778598C,150.33
T778777C,150.33
T771754C,150.33
T771755C,150.33
T796438C,150.33
T782891C,150.33
T792384C,150.33
T778778C,150.33
T795570C,150.33
T771745C,150.33
T800628C,150.33
T795557C,150.33
T778857C,150.33
T778856C,150.33
T778528C,150.33
T784975C,150.33
T778775C,150.33
T722819C,150.33
T778540C,150.33
T778780C,150.33
T782908C,150.33
T778774C,150.33
T771744C,150.33
T706333C,150.3
T782856C,150.3
T749042C,150.3
T804782C,150.3
T727543C,150.3
T691311C,150.3
T720787C,150.3
T771098C,150.3
4C60H,150.3
T807297C,150.29000000000002
T773184C,150.21
T743647C,150.21
T788202C,150.21
T672225C,150.21
T722533C,150.21
T687508C,150.17000000000002
T618168C,150.17000000000002
T639816C,150.17000000000002
T627860C,150.17000000000002
T627859C,150.17000000000002
T796483C,150.17000000000002
T730357C,150.17000000000002
T697939C,150.17000000000002
T729678C,150.17000000000002
T727538C,150.17000000000002
T600807C,150.17000000000002
T806210C,150.17000000000002
T802491C,150.17000000000002
T693176C,150.17000000000002
T752155C,150.12
T762553C,150.08
T732438C,150.08
T774558C,150.08
T774560C,150.08
T762728C,150.08
T762552C,150.08
T722659C,150.08
T101260C,150.08
T720254C,150.08
T762722C,150.08
T740963C,150.08
T790212C,150.08
T762723C,150.08
T774559C,150.08
T724012C,150.08
T653952C,150.08
1R86J,150.08
3C18H,150.08
1R87H,150.08
T775353C,150.04000000000002
T636771C,150.04000000000002
T787488C,150.04000000000002
T732998C,150.04000000000002
T773954C,150.04000000000002
T712837C,150.04000000000002
T763205C,150.04000000000002
T672890C,150.04000000000002
T788104C,150.04000000000002
T753816C,150.04000000000002
T782802C,150.04000000000002
T738341C,150.04000000000002
T760005C,150.04000000000002
2V28B,150.04000000000002
1R58H,150.04000000000002
1R59H,150.04000000000002
2V29A,150.04000000000002
T736924C,150
T807428C,150
T778284C,150
T694405C,150
T775724C,150
T763063C,150
T701430C,150
T102244C,150
T718458C,150
T717185C,150
T802925C,150
T789844C,150
SUXITA,150
T800416C,150
T765408C,150
T785865C,150
T727771C,150
T661304C,150
T691788C,150
T752766C,150
T751680C,150
T660526C,150
T779999C,150
T652257C,150
T648755C,150
T677783C,150
T782912C,150
T730833C,150
T744207C,150
T103886C,150
T764724C,150
T789867C,150
T695219C,150
T778083C,150
T786859C,150
T663237C,150
T734615C,150
T765582C,150
T701172C,150
T101944C,150
T701414C,150
T784050C,150
T756390C,150
DRNYC1,150
T728999C,150
T774737C,150
T727044C,150
T799162C,150
T715298C,150
T787946C,150
T794123C,150
T788342C,150
T660767C,150
T784059C,150
T662406C,150
T676292C,150
T754848C,150
T721215C,150
T684533C,150
T644780C,150
T806522C,150
T771415C,150
T768653C,150
T807576C,150
N1CHEF,150
T779207C,150
T743523C,150
T772173C,150
T456620C,150
T768590C,150
T627166C,150
T745923C,150
T661400C,150
T806524C,150
T795092C,150
T768929C,150
T709065C,150
T791878C,150
T456617C,150
T796358C,150
T772683C,150
T734251C,150
T101668C,150
T790426C,150
T703980C,150
T782562C,150
VEZ0544,150
T774500C,150
T659744C,150
T788997C,150
T794948C,150
T776811C,150
T765000C,150
T675696C,150
T772567C,150
T719921C,150
T711098C,150
T762129C,150
T737009C,150
T511225C,150
T704263C,150
T773917C,150
T735898C,150
T100338C,150
T708114C,150
T772919C,150
T795065C,150
T764125C,150
WENSVIL,150
T674609C,150
T721283C,150
T752740C,150
T800429C,150
T664225C,150
T785173C,150
T711179C,150
T785834C,150
T733729C,150
T705510C,150
T778089C,150
T789179C,150
T794857C,150
T800276C,150
T799955C,150
T733059C,150
T687974C,150
T777467C,150
T760504C,150
T722919C,150
T687008C,150
T794727C,150
T796449C,150
T789035C,150
T723462C,150
T789166C,150
T789953C,150
T774949C,150
T632034C,150
T738534C,150
T788412C,150
T776987C,150
T103983C,150
T789638C,150
T774212C,150
T803575C,150
T712291C,150
T784058C,150
T785311C,150
T744829C,150
T790134C,150
T799337C,150
T648702C,150
T803493C,150
T697511C,150
T682327C,150
T806405C,150
T799646C,150
T778645C,150
T799699C,150
T475918C,150
T718437C,150
T806404C,150
T778502C,150
T739536C,150
T699706C,150
T799110C,150
T439827C,150
T762039C,150
T782257C,150
T641058C,150
T748361C,150
T739994C,150
T792055C,150
T673594C,150
T750415C,150
T789646C,150
T746575C,150
T742966C,150
WAQII9,150
T757181C,150
T706090C,150
T780375C,150
T690707C,150
T681074C,150
T778924C,150
T678369C,150
T738918C,150
T653309C,150
T625597C,150
T725397C,150
T803999C,150
T754224C,150
T785323C,150
T777013C,150
T799970C,150
T771091C,150
T787302C,150
T795326C,150
T632953C,150
T654298C,150
T667719C,150
T782653C,150
T625687C,150
T744095C,150
T625204C,150
T782542C,150
T693853C,150
T803462C,150
T797353C,150
T697897C,150
T672154C,150
T777136C,150
T788369C,150
T801129C,150
T734987C,150
T789451C,150
T799406C,150
T758946C,150
T746560C,150
T664986C,150
T746874C,150
T627775C,150
T752596C,150
T776269C,150
T775795C,150
T782601C,150
T526855C,150
T742324C,150
LIL18,150
T636937C,150
T631125C,150
T435922C,150
T777198C,150
T626026C,150
T806154C,150
T718391C,150
T680758C,150
T807504C,150
T760431C,150
T762991C,150
T704828C,150
T787452C,150
T782945C,150
GNICE79,150
T612477C,150
T781841C,150
T100752C,150
T748156C,150
T692879C,150
T800770C,150
T730586C,150
T674439C,150
T807480C,150
T769504C,150
T737239C,150
T763189C,150
T734717C,150
T796802C,150
T733936C,150
T101946C,150
T806331C,150
T713853C,150
T806292C,150
T800608C,150
T785833C,150
T745036C,150
T684532C,150
T725879C,150
T770627C,150
T789173C,150
T102393C,150
T800267C,150
T776195C,150
T665502C,150
T776491C,150
T675515C,150
T756091C,150
UTOG413,150
T691076C,150
T792023C,150
T750584C,150
T771393C,150
T701070C,150
T789154C,150
T776029C,150
T714070C,150
T783493C,150
T789119C,150
T769343C,150
T456594C,150
T791838C,150
T729992C,150
T729084C,150
T758541C,150
T775686C,150
T668656C,150
T664988C,150
T755993C,150
T677949C,150
T676729C,150
T714287C,150
T693982C,150
T703171C,150
T807497C,150
T807840C,150
T759145C,150
T807498C,150
T801234C,150
T805896C,150
T769372C,150
T779583C,150
T806426C,150
T777044C,150
T764931C,150
T769279C,150
T625068C,150
T756807C,150
T104053C,150
T800900C,150
T772408C,150
T786143C,150
T754146C,150
T769982C,150
T792334C,150
T101658C,150
T790281C,150
T775803C,150
T773967C,150
T723534C,150
T759993C,150
T470039C,150
T456593C,150
T680757C,150
T704697C,150
T748332C,150
T730023C,150
T779418C,150
T785263C,150
T715656C,150
T750539C,150
T786398C,150
T782621C,150
T718757C,150
T712138C,150
T674877C,150
T801114C,150
T772947C,150
T648756C,150
T721344C,150
T720922C,150
T659240C,150
T762772C,150
T102916C,150
T786517C,150
T780197C,150
T782384C,150
T661218C,150
T785922C,150
T786748C,150
T725736C,150
T647537C,150
T668838C,150
T765677C,150
T712945C,150
T750676C,150
T763188C,150
T662981C,150
T721354C,150
T771553C,150
T789103C,150
T669415C,150
T730838C,150
T697474C,150
T778911C,150
T784518C,150
T681421C,150
T648280C,150
T659614C,150
T684538C,150
T726797C,150
T102032C,150
T714211C,150
T721214C,150
T750490C,150
T661142C,150
T678238C,150
T696805C,150
T795083C,150
T700702C,150
T723736C,150
T784051C,150
T753478C,150
T691362C,150
T674115C,150
T764589C,150
T703834C,150
T444154C,150
T747361C,150
T785807C,150
T425535C,150
T733309C,150
JUAN1334,150
T703271C,150
T787110C,150
T781013C,150
T778302C,150
T754061C,150
T791474C,150
T681512C,150
SHANDE,150
T785315C,150
T701309C,150
T779072C,150
T704195C,150
T701904C,150
T714988C,150
T600145C,150
NAZMUL,150
T673824C,150
RAJAALI,150
T795961C,150
T655259C,150
T692536C,150
T734504C,150
T666577C,150
T667446C,150
T611647C,150
T779858C,150
T799266C,150
T759039C,150
T677599C,150
T804810C,150
T626056C,150
T498903C,150
T686377C,150
T794827C,150
T793827C,150
T700695C,150
T692933C,150
T100756C,150
T784640C,150
T714893C,150
T787136C,150
T779208C,150
T702420C,150
T757101C,150
T791190C,150
T720779C,150
T778535C,150
T659691C,150
T763426C,150
T806247C,150
T765798C,150
T735627C,150
ANALIA,150
T805986C,150
T769992C,150
T783663C,150
T777901C,150
T654482C,150
T478751C,150
T792002C,150
T696634C,150
T693151C,150
T713299C,150
T749613C,150
T691178C,150
T765078C,150
T660733C,150
T787899C,150
T728307C,150
T669198C,150
T754343C,150
T767441C,150
T786334C,150
T618742C,150
T793644C,150
CHATTHA,150
T742760C,150
T677990C,150
T783209C,150
T791723C,150
T764939C,150
T753658C,150
T705785C,150
T740270C,150
T100272C,150
NEEL44,150
AIJ19,150
T765113C,150
T764666C,150
T782784C,150
T686057C,150
T739355C,150
T709868C,150
T698301C,150
T773951C,150
T760981C,150
R4HM4N,150
T701597C,150
T807481C,150
T715471C,150
T784476C,150
T717277C,150
T777466C,150
T806428C,150
T769004C,150
T757062C,150
T806756C,150
T735285C,150
T769436C,150
T768542C,150
T738473C,150
T682602C,150
T693046C,150
T803947C,150
T700015C,150
T797525C,150
T793182C,150
T100714C,150
T791964C,150
T674610C,150
T684372C,150
T728640C,150
T775701C,150
T405067C,150
T778631C,150
T649928C,150
T101350C,150
T774328C,150
T732661C,150
T677804C,150
T750537C,150
T654434C,150
T731713C,150
T719133C,150
T675057C,150
T756222C,150
T790549C,150
T792270C,150
T803909C,150
T642092C,150
T722444C,150
T102413C,150
T696139C,150
T787573C,150
T721718C,150
TJ0100,150
T782386C,150
T773487C,150
T435909C,150
T801163C,150
T779250C,150
T644015C,150
T727929C,150
T779301C,150
T684645C,150
T641756C,150
T635526C,150
T707732C,150
T754086C,150
T766865C,150
T670434C,150
T737130C,150
T665831C,150
T695052C,150
T759727C,150
T782462C,150
T731639C,150
T660335C,150
T779036C,150
4E44A,150
3K71C,150
3T45A,150
2N81H,150
1M45A,150
6N68H,150
2V13A,150
1R85H,150
9A62H,150
1M46H,150
3K72C,150
4L58B,150
8P55H,150
9N33H,150
8P58H,150
1R94H,150
5P91H,150
1R95H,150
8P57A,150
8P59B,150
2M43H,150
6N29B,150
1C79H,150
6B37H,150
7L57C,150
6N30H,150
9J32B,150
4L57B,150
1R84J,150
7H78H,150
3K97A,150
8F40B,150
7E95A,150
8P62J,150
7H77H,150
2N80H,150
8P63,150
5J59B,150
8A28B,150
4L24B,150
2K55H,150
7B83A,150
8B14C,150
5J58H,150
2V12A,150
9N34C,150
8P60H,150
1H24H,150
1D19A,150
4A32A,150
8P61A,150
5P92B,150
4L25A,150
8P56H,150
2M42H,150
3K96A,150
8P64A,150
7H79H,150
3F26H,150
9A15A,150
1H48H,150
4K53J,150
8D16B,150
8Y65C,150
1L96A,150
3T43H,150
4K54J,150
8P65C,150
1L95A,150
9J31B,150
T618631C,150
T624725C,149.59
T636076C,148.95
T628417C,148.8
T789862C,147.89
4L68H,147.57
2J21H,147.57
4L67A,147.57
T763167C,146.98000000000002
T728851C,146.93
T797397C,146.92000000000002
T776230C,146.92000000000002
T797398C,146.92000000000002
T649703C,146.92000000000002
2R20H,146.92000000000002
2R21H,146.92000000000002
T796327C,146.81
3H81A,146.61
3H80A,146.61
3H79A,146.61
T674345C,146.59
T672205C,146.57999999999998
T734950C,146.4
6N74B,146.4
9F84H,146.4
6N75C,146.4
T753227C,146.35
T803816C,146.3
T426384C,146.23000000000002
7J17H,146.01
8L29J,146.01
T696314C,145.98
T761614C,145.94
T707804C,145.94
T791340C,145.69
T470628C,145.63
T785003C,145.62
T725617C,145.61
T712130C,145.61
T805808C,145.45999999999998
T669960C,145.43
T639964C,145.4
T790181C,145.28
T807001C,145.23000000000002
T699921C,145.17000000000002
T707619C,145
T679072C,145
T674048C,145
T789197C,145
T699801C,145
T626625C,145
T732841C,145
T510581C,145
T744417C,145
T781490C,145
T806459C,145
T774223C,145
T778743C,145
T695155C,145
T616452C,145
T786578C,145
T704286C,145
T742490C,145
T706437C,145
T748299C,145
T804287C,145
T808005C,145
T673543C,145
T647690C,145
MOHDPBUH,145
T744807C,145
T602548C,145
T623021C,145
T808283C,145
T748109C,145
T682564C,145
T805785C,145
T638812C,145
T680299C,145
T771281C,145
T803593C,145
T770324C,145
T482745C,145
T671267C,145
T711766C,145
T103647C,145
T799170C,145
T690795C,145
T648268C,145
T422130C,145
T795431C,145
T660221C,145
T775066C,145
6J99H,145
7J10B,145
1B35A,145
5B44A,145
3W30J,145
9C63A,145
8K83A,145
4C14H,145
4F28H,145
3N44H,145
3N45H,145
T675858C,144.84
T803903C,144.70999999999998
T470847C,144.57999999999998
OBA,144.32
T650863C,143.93
T784099C,143.93
T681853C,143.73
T773410C,143.56
T528848C,143.55
T782635C,143.54000000000002
T805746C,143.54000000000002
T689890C,143.16
T656173C,143.15
T760900C,143.15
T689544C,143.01999999999998
T790257C,143.01999999999998
PJLECAP,142.85
T717346C,142.72
T725654C,142.54000000000002
T704221C,142.5
T794258C,142.37
T748502C,142.12
T748554C,142.11
T791709C,141.98000000000002
T796259C,141.98000000000002
T775338C,141.94
T683702C,141.94
T790658C,141.92000000000002
T623176C,141.92000000000002
T691112C,141.85
T663155C,141.85
T759346C,141.8
T630798C,141.72
T756192C,141.72
T760256C,141.72
T721867C,141.59
T758800C,141.59
T793762C,141.59
T646869C,141.47
T653020C,141.45999999999998
T788827C,141.32999999999998
T773832C,141.32999999999998
T761915C,141.32999999999998
T729971C,141.31
7N63B,141.01
7N61C,141.01
T800386C,140.94
T770136C,140.94
T732544C,140.94
T701216C,140.94
T771721C,140.93
T764479C,140.81
T769051C,140.76999999999998
T100366C,140.69
T778968C,140.69
T650662C,140.56
T750970C,140.56
T708541C,140.56
T699612C,140.56
T742018C,140.56
T700194C,140.49
T733723C,140.43
T770687C,140.43
T770418C,140.43
T779704C,140.43
T747194C,140.43
T651004C,140.43
T805006C,140.43
T767240C,140.3
T521601C,140.3
T790388C,140.3
T100884C,140.3
T648840C,140.3
T677684C,140.3
T674062C,140.3
2V95A,140.3
2V94H,140.3
T627174C,140.18
T768478C,140.17000000000002
T770948C,140.17000000000002
T623098C,140.17000000000002
T781721C,140.17000000000002
T730740C,140.04000000000002
T769316C,140.04000000000002
T680101C,140.04000000000002
T700214C,140.04000000000002
T726277C,140
T750315C,140
T691055C,140
T801175C,140
T638418C,140
T771351C,140
T707940C,140
T643463C,140
T715163C,140
T688215C,140
T783725C,140
T654705C,140
T704672C,140
T677191C,140
T524537C,140
T740222C,140
T804733C,140
T754237C,140
T707856C,140
T626531C,140
T755023C,140
SAHRA15,140
T676782C,140
T772091C,140
T788551C,140
T718961C,140
T102323C,140
T662405C,140
T732984C,140
T790965C,140
T757784C,140
T761973C,140
KANGVIP,140
T773155C,140
T783416C,140
T528956C,140
T791793C,140
T720737C,140
T701106C,140
T741555C,140
T738727C,140
T691383C,140
T782216C,140
T800225C,140
T679043C,140
T616237C,140
T712136C,140
T678138C,140
T682408C,140
T742712C,140
T699514C,140
T740601C,140
SHOKHRUH,140
T702684C,140
T654678C,140
T751708C,140
T102638C,140
T797518C,140
T100302C,140
T716620C,140
SRIMANGL,140
T757061C,140
T698799C,140
T664858C,140
T669734C,140
T698143C,140
T665934C,140
T727869C,140
T800894C,140
T701578C,140
T730997C,140
T783048C,140
T718540C,140
T749057C,140
T687574C,140
T100363C,140
T806723C,140
T791309C,140
ABOBONY,140
T727432C,140
T403175C,140
T756284C,140
T722270C,140
T795758C,140
6F76H,140
9B48H,139.45
T759918C,139.25
T669769C,139.06
T673869C,138.57
8K96B,138.21
8K95B,138.21
T648872C,138.2
T100214C,137.81
T630190C,137.76
9L73J,137.52
6C90A,137.47
T673125C,136.59
T667148C,136.59
T726952C,136.24
T776443C,136.20999999999998
2D23A,136.07
T698494C,135.94
T648143C,135.82
T785763C,135.65
T769204C,135.56
T750143C,135.56
T650091C,135.37
T779309C,135.3
T788293C,135
T792175C,135
T736084C,135
T661289C,135
T749253C,135
T753829C,135
ROCKYS,135
T741196C,135
T788751C,135
T665980C,135
T667932C,135
T769203C,135
T781006C,135
T739151C,135
T609607C,135
T692180C,135
T757252C,135
T732118C,135
T103282C,135
T651827C,135
T697647C,135
T732458C,135
T785548C,135
T797101C,135
T710899C,135
T760116C,135
ELCHAMO1,135
T752411C,135
T763004C,135
T747359C,135
T726038C,135
T705982C,135
T753706C,135
T793830C,135
T773231C,135
T100056C,135
T779883C,135
T693874C,135
T773028C,135
T782320C,135
T704014C,135
T487568C,135
T768307C,135
T747444C,135
T689076C,135
T791455C,135
3Y52H,135
3Y53D,135
3B20H,135
7N36B,135
7N34B,135
7N35H,135
3Y54H,135
4C72B,134.45999999999998
T514515C,133.64
T726122C,132.74
T671111C,132.46
T682646C,132.21
BLS168,131.93
6C32B,131.93
T763925C,131.93
3M82A,131.92000000000002
3M81B,131.92000000000002
T739147C,131.89
T685566C,131.57999999999998
T783886C,131.32
T438522C,131.15
SANJANA,131
T699140C,130.89
T618028C,130.88
T749166C,130.81
T686416C,130.62
T644404C,130.45
T770067C,130.41
T679210C,130.26
T663506C,130.17000000000002
T633177C,130.1
T690386C,130.1
T785274C,130.1
ANR23,130
T714299C,130
T669248C,130
T675651C,130
T767518C,130
T806530C,130
T769838C,130
T679457C,130
T746839C,130
T717652C,130
T725195C,130
T807005C,130
T669068C,130
T739185C,130
T681471C,130
T768473C,130
T736441C,130
SURREY62,130
T806465C,130
T637386C,130
T786671C,130
MIKIJOE,130
T689433C,130
OB4M4,130
